id,family,params,train_trades,train_wins,train_losses,train_ties,train_win_rate,train_expectancy,train_profit_units,train_max_dd_units,train_max_loss_streak,train_positive_month_ratio,train_compound_end,train_compound_return,train_compound_max_dd,validation_trades,validation_wins,validation_losses,validation_ties,validation_win_rate,validation_expectancy,validation_profit_units,validation_max_dd_units,validation_max_loss_streak,validation_positive_month_ratio,validation_compound_end,validation_compound_return,validation_compound_max_dd,neighbor_stability
R185,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.5}",5207,2292,2897,18,0.44170360377722107,-0.20493351320100214,-1063.4,-1086.8000000000388,22,0.0,1.935077414722402e-05,-0.9999806492258527,-0.9999846460032291,2361,1049,1301,11,0.44638297872340427,-0.19651063829787238,-461.80000000000007,-462.39999999999156,16,0.0,0.008943064320069248,-0.9910569356799308,-0.9911030076408109,0.0
R186,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.5}",5230,2385,2825,20,0.45777351247600767,-0.1760076775431862,-917.0000000000001,-940.0000000000414,20,0.0,8.371317605427942e-05,-0.9999162868239457,-0.9999332760070591,2277,1015,1252,10,0.4477282752536392,-0.1940891045434495,-440.0,-443.19999999999254,17,0.0,0.011161015911571351,-0.9888389840884286,-0.9891539738197811,0.0
R187,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.5}",4123,1838,2271,14,0.4473107812119737,-0.19484059381844734,-800.6000000000001,-819.600000000018,19,0.0,0.0002805336409479112,-0.9997194663590521,-0.9997674787252491,1843,824,1010,9,0.44929116684841874,-0.19127589967284625,-350.8,-355.39999999999435,17,0.0,0.027734797656168965,-0.9722652023438311,-0.9734379243147807,0.0
R188,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.5}",3695,1701,1980,14,0.4621026894865526,-0.16821515892420538,-619.2,-642.800000000013,17,0.0,0.0017540841385023866,-0.9982459158614976,-0.9986101037886779,1628,729,892,7,0.4497223935842073,-0.1904996915484269,-308.8,-313.199999999995,18,0.0,0.04259135813045253,-0.9574086418695474,-0.9591392617331493,0.0
R189,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.5}",2926,1314,1603,9,0.45046280425094276,-0.18916695234830308,-551.8,-573.3999999999932,16,0.0,0.0035510446394640426,-0.9964489553605359,-0.9971239230761275,1317,588,723,6,0.448512585812357,-0.19267734553775742,-252.6,-258.79999999999706,18,0.0,0.07569001205707881,-0.9243099879429212,-0.9288106296243676,0.0
R190,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",36099,16921,18983,195,0.4712845365418895,-0.15168783422459894,-5446.200000000001,-5467.999999998451,23,0.0,4.9953148920008975e-25,-1.0,-1.0,16310,7463,8687,160,0.46210526315789474,-0.1682105263157895,-2716.6,-2722.5999999998835,21,0.0,8.107493369391061e-13,-0.9999999999991892,-0.9999999999992304,0.0
R191,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",33885,15876,17826,183,0.4710699661741143,-0.15207406088659425,-5125.200000000001,-5142.399999998666,23,0.0,1.3563965186804114e-23,-1.0,-1.0,15749,7164,8429,156,0.45943692682613996,-0.17301353171294814,-2697.8,-2704.3999999999082,21,0.0,1.0007078238571509e-12,-0.9999999999989992,-0.999999999999056,0.0
R192,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",24357,11404,12826,127,0.4706562113082955,-0.15281881964506813,-3702.8,-3725.3999999994276,19,0.0,3.0263146832509534e-17,-1.0,-1.0,10998,5036,5859,103,0.4622303809086737,-0.16798531436438735,-1830.2000000000003,-1841.2000000001713,18,0.0,7.142411215086978e-09,-0.9999999928575888,-0.9999999935658153,0.0
R193,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",22875,10702,12054,119,0.470293548954122,-0.15347161188258043,-3492.4000000000005,-3514.199999999504,19,0.0,2.6378513291319684e-16,-0.9999999999999998,-0.9999999999999998,10644,4849,5694,101,0.4599260172626387,-0.17213316892725034,-1814.8,-1826.2000000001626,18,0.0,8.451197235166443e-09,-0.9999999915488028,-0.9999999924184436,0.0
R194,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",17227,7960,9182,85,0.46435655116089136,-0.1641582079103955,-2814.0,-2831.199999999816,17,0.0,2.938951277907169e-13,-0.9999999999997061,-0.9999999999997495,7814,3548,4204,62,0.45768833849329205,-0.17616099071207433,-1365.6000000000001,-1371.2000000000974,23,0.0,8.478636426544748e-07,-0.9999991521363574,-0.9999991966864489,0.0
R195,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",16217,7494,8643,80,0.4643985870979736,-0.16408254322364754,-2647.8,-2662.5999999998853,17,0.0,1.615156223877001e-12,-0.9999999999983848,-0.9999999999985977,7564,3417,4087,60,0.45535714285714285,-0.18035714285714288,-1353.4,-1360.2000000000921,23,0.0,9.675614091926108e-07,-0.9999990324385908,-0.9999990943330069,0.0
R196,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",25293,11721,13443,129,0.4657844539818789,-0.16158798283261802,-4066.2000000000007,-4089.599999999255,20,0.0,7.670396786188614e-19,-1.0,-1.0,11171,5075,5992,104,0.4585705249841872,-0.17457305502846301,-1932.0000000000002,-1939.4000000001688,23,0.0,2.5602742261345696e-09,-0.9999999974397258,-0.9999999976106888,0.0
R197,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",23578,10900,12560,118,0.46462063086104005,-0.1636828644501279,-3840.0000000000005,-3858.7999999993704,20,0.0,7.903949173468027e-18,-1.0,-1.0,10757,4852,5803,102,0.45537306428906615,-0.1803284842796809,-1921.4,-1927.800000000159,25,0.0,2.8942500196230646e-09,-0.9999999971057499,-0.999999997272715,0.0
R198,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",17152,7896,9170,86,0.46267432321575064,-0.1671862182116489,-2853.2000000000003,-2873.9999999998195,16,0.0,1.9911134048811644e-13,-0.9999999999998009,-0.9999999999998367,7612,3447,4098,67,0.45685884691848905,-0.1776540755467197,-1340.4,-1348.0000000000844,21,0.0,1.1002253374233672e-06,-0.9999988997746626,-0.9999989768545996,0.0
R199,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",16016,7355,8582,79,0.46150467465645983,-0.16929158561837235,-2698.0,-2717.399999999866,16,0.0,9.850396260518801e-13,-0.999999999999015,-0.9999999999991849,7348,3306,3977,65,0.453933818481395,-0.18291912673348898,-1332.2000000000003,-1339.2000000000787,21,0.0,1.206946635669131e-06,-0.9999987930533644,-0.9999988709841439,0.0
R200,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",12198,5530,6612,56,0.45544391368802506,-0.18020095536155492,-2188.0,-2204.600000000105,16,0.0,1.890815895266221e-10,-0.9999999998109184,-0.9999999998387917,5522,2468,3012,42,0.45036496350364963,-0.18934306569343065,-1037.6000000000001,-1040.800000000045,18,0.0,2.4762778563887884e-05,-0.9999752372214361,-0.9999759534280251,0.0
R201,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",11420,5175,6193,52,0.45522519352568613,-0.18059465165376495,-2053.0,-2068.600000000146,16,0.0,7.533795186673107e-10,-0.9999999992466205,-0.9999999993509573,5337,2370,2927,40,0.44742306966207285,-0.19463847460826883,-1031.0,-1034.4000000000412,18,0.0,2.66486790642696e-05,-0.9999733513209357,-0.9999741758989608,0.0
R202,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",11929,5447,6414,68,0.4592361520951016,-0.17337492622881714,-2056.4,-2070.600000000168,18,0.0,7.139315080494764e-10,-0.9999999992860685,-0.9999999993779335,4945,2183,2715,47,0.44569211923233976,-0.1977541853817885,-968.5999999999999,-970.8000000000357,18,0.0,5.0570229829494424e-05,-0.9999494297701705,-0.9999505213770293,0.0
R203,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 0.0}",10877,4937,5881,59,0.4563690146052875,-0.17853577371048254,-1931.4,-1943.8000000001668,18,0.0,2.6015157098358126e-09,-0.9999999973984843,-0.9999999976920197,4708,2056,2606,46,0.441012441012441,-0.2061776061776062,-961.2,-962.0000000000307,18,0.0,5.497574689577198e-05,-0.9999450242531043,-0.9999454605685558,0.0
R204,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",8006,3649,4316,41,0.4581293157564344,-0.1753672316384181,-1396.8000000000002,-1420.800000000077,16,0.0,6.151507397640966e-07,-0.9999993848492602,-0.9999995131922964,3364,1472,1861,31,0.44164416441644166,-0.20504050405040508,-683.4000000000001,-684.8000000000034,18,0.0,0.0009354065598846633,-0.9990645934401153,-0.9990774633675562,0.0
R205,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 0.5}",7330,3324,3970,36,0.4557170276939951,-0.1797093501508089,-1310.8,-1333.800000000069,16,0.0,1.4946217031147583e-06,-0.9999985053782969,-0.9999988044022106,3215,1395,1790,30,0.4379905808477237,-0.21161695447409734,-674.0,-674.8000000000022,18,0.0,0.0010338097467500655,-0.99896619025325,-0.9989743950925098,0.0
R206,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",5678,2562,3090,26,0.45329087048832273,-0.18407643312101912,-1040.4,-1065.0000000000427,16,0.0,2.3913027923754085e-05,-0.9999760869720763,-0.9999812210459859,2449,1046,1386,17,0.4300986842105263,-0.22582236842105266,-549.2,-550.599999999996,18,0.0,0.003716176209898851,-0.9962838237901012,-0.9963349533419239,0.0
R207,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0005, ""vol_z_min"": 1.0}",5218,2345,2850,23,0.45139557266602504,-0.18748796920115496,-974.0,-998.4000000000366,16,0.0,4.7342632116532235e-05,-0.9999526573678834,-0.9999627308007643,2344,993,1335,16,0.4265463917525773,-0.23221649484536083,-540.6000000000001,-542.1999999999956,18,0.0,0.0040671779321539685,-0.9959328220678461,-0.9959971242636744,0.0
R208,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",31834,14877,16784,173,0.4698840845203879,-0.15420864786330188,-4882.400000000001,-4901.399999998796,23,0.0,1.67279344660611e-22,-1.0,-1.0,14584,6626,7821,137,0.4586419325811587,-0.17444452135391433,-2520.2,-2525.1999999999753,27,0.0,6.19930073578584e-12,-0.9999999999938007,-0.9999999999940598,0.0
R209,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",30540,14272,16102,166,0.46987555145848425,-0.15422400737472838,-4684.400000000001,-4698.79999999888,23,0.0,1.2782555193280576e-21,-1.0,-1.0,14290,6476,7681,133,0.45744154835063927,-0.17660521296884935,-2500.2,-2506.3999999999915,27,0.0,7.66188527754081e-12,-0.9999999999923381,-0.9999999999927468,0.0
R210,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",21916,10223,11579,114,0.4689019356022383,-0.15597651591597103,-3400.6000000000004,-3419.59999999957,19,0.0,6.869703617503838e-16,-0.9999999999999993,-0.9999999999999994,10050,4569,5393,88,0.45864284280265005,-0.1744428829552299,-1737.8000000000002,-1744.2000000001508,21,0.0,1.869716122341404e-08,-0.9999999813028387,-0.999999982375098,0.0
R211,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",20992,9789,11094,109,0.46875448929751473,-0.1562419192644735,-3262.8,-3281.199999999655,19,0.0,2.8313769043072606e-15,-0.9999999999999971,-0.9999999999999977,9841,4463,5292,86,0.4575089697590979,-0.1764838544336238,-1721.6000000000001,-1729.2000000001458,20,0.0,2.217198698361186e-08,-0.999999977828013,-0.999999979351592,0.0
R212,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",15791,7287,8430,74,0.4636380988738309,-0.16545142202710442,-2600.4000000000005,-2618.399999999912,16,0.0,2.639902816274068e-12,-0.9999999999973601,-0.999999999997769,7274,3286,3934,54,0.4551246537396122,-0.18077562326869806,-1305.2,-1309.400000000086,22,0.0,1.5854920130456882e-06,-0.999998414507987,-0.9999984768596263,0.0
R213,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",15116,6977,8068,71,0.46374210701229646,-0.1652642073778664,-2486.4,-2501.799999999932,16,0.0,8.489508374148864e-12,-0.9999999999915105,-0.9999999999927026,7125,3209,3864,52,0.4536971582072671,-0.1833451152269193,-1296.8000000000002,-1302.200000000084,22,0.0,1.7347602583803541e-06,-0.9999982652397417,-0.9999983535586789,0.0
R214,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",22528,10394,12019,115,0.4637487172623031,-0.1652523089278544,-3703.8,-3726.7999999994454,21,0.0,3.2223641273705745e-17,-1.0,-1.0,10144,4558,5491,95,0.4535774703950642,-0.18356055328888446,-1844.6,-1853.6000000001457,22,0.0,6.396742819223377e-09,-0.9999999936032572,-0.9999999941268987,0.0
R215,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",21476,9895,11473,108,0.46307562710595285,-0.1664638712092849,-3557.0,-3575.399999999506,21,0.0,1.4606724608253635e-16,-0.9999999999999999,-0.9999999999999999,9908,4442,5373,93,0.45257259296994395,-0.18536933265410088,-1819.4,-1828.6000000001402,22,0.0,8.309678150454958e-09,-0.9999999916903218,-0.9999999923864267,0.0
R216,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",15589,7138,8374,77,0.46015987622485816,-0.1717122227952553,-2663.6000000000004,-2680.599999999904,19,0.0,1.413831838819589e-12,-0.9999999999985861,-0.9999999999988017,7077,3179,3837,61,0.4531071835803877,-0.1844070695553022,-1293.8000000000002,-1300.800000000076,24,0.0,1.7917328116824577e-06,-0.9999982082671883,-0.9999983239567561,0.0
R217,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",14843,6785,7986,72,0.45934601584185225,-0.1731771714846659,-2558.0000000000005,-2574.1999999999452,19,0.0,4.191547760047758e-12,-0.9999999999958085,-0.9999999999964192,6907,3097,3751,59,0.4522488317757009,-0.18595210280373833,-1273.4,-1280.6000000000724,24,0.0,2.212497958043084e-06,-0.9999977875020419,-0.9999979346646517,0.0
R218,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",11302,5120,6133,49,0.454989780502977,-0.18101839509464146,-2037.0,-2051.4000000001597,16,0.0,8.883270104283143e-10,-0.999999999111673,-0.9999999992259156,5210,2321,2850,39,0.44884935215625604,-0.19207116611873912,-993.2,-997.400000000039,18,0.0,3.910205922574758e-05,-0.9999608979407743,-0.9999624085893947,0.0
R219,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",10753,4868,5839,46,0.454655832632857,-0.1816195012608574,-1944.6,-1958.0000000001426,16,0.0,2.289662989421134e-09,-0.999999997710337,-0.9999999979868224,5088,2260,2791,37,0.4474361512571768,-0.19461492773708178,-983.0,-987.400000000037,18,0.0,4.351416851201028e-05,-0.999956485831488,-0.9999582539480186,0.0
R220,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",10622,4827,5737,58,0.4569291934873154,-0.17752745172283227,-1875.4,-1890.2000000001574,18,0.0,4.603624564291376e-09,-0.9999999953963754,-0.9999999960079715,4526,1982,2500,44,0.4422132976349844,-0.20401606425702815,-914.4000000000001,-916.4000000000277,20,0.0,8.846289237428275e-05,-0.9999115371076257,-0.9999131410991277,0.0
R221,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 0.0}",9970,4511,5406,53,0.4548754663708783,-0.18122416053241908,-1797.2,-1809.4000000001427,18,0.0,1.0335282223979844e-08,-0.9999999896647178,-0.9999999908018192,4384,1908,2433,43,0.4395300621976503,-0.20884588804422943,-906.6,-908.8000000000239,20,0.0,9.618862592221835e-05,-0.9999038113740778,-0.999905751891708,0.0
R222,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",7281,3304,3942,35,0.4559757107369583,-0.17924372067347505,-1298.8000000000002,-1319.6000000000663,16,0.0,1.6886326934508777e-06,-0.9999983113673065,-0.999998620399912,3151,1380,1743,28,0.44188280499519694,-0.20461095100864554,-639.0,-639.6000000000013,17,0.0,0.001471222962499948,-0.9985287770375001,-0.9985374112255675,0.0
R223,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 0.5}",6831,3086,3713,32,0.45389027798205617,-0.18299749963229892,-1244.2000000000003,-1264.2000000000635,16,0.0,2.9694747082807163e-06,-0.9999970305252918,-0.9999975527896265,3049,1331,1691,27,0.44043679682329584,-0.20721376571806752,-626.2,-627.0,17,0.0,0.0016791221947966336,-0.9983208778052034,-0.9983342041718287,0.0
R224,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",5275,2380,2874,21,0.4529881994670727,-0.18462124095926913,-970.0,-991.4000000000365,15,0.0,4.916043238102464e-05,-0.999950839567619,-0.999960143913763,2328,1001,1311,16,0.4329584775086505,-0.2206747404844291,-510.20000000000005,-510.7999999999916,18,0.0,0.005517378256155443,-0.9944826217438446,-0.9945150016636236,0.0
R225,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.001, ""vol_z_min"": 1.0}",4942,2223,2700,19,0.4515539305301645,-0.18720292504570385,-921.6,-942.8000000000328,15,0.0,8.087015822415623e-05,-0.9999191298417759,-0.9999342753801144,2258,967,1276,15,0.4311190370040125,-0.22398573339277753,-502.40000000000003,-503.19999999999203,18,0.0,0.00598195107019528,-0.9940180489298047,-0.9940655247319491,0.0
R226,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",27403,12720,14538,145,0.4666519920757209,-0.16002641426370243,-4362.0,-4378.199999999093,22,0.0,3.6511316447761984e-20,-1.0,-1.0,12823,5810,6897,116,0.45722829936255605,-0.17698906114739907,-2249.0,-2255.4000000001074,26,0.0,1.0037572508951649e-10,-0.9999999998996243,-0.99999999990521,0.0
R227,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",26804,12453,14209,142,0.4670692371164954,-0.15927537319030832,-4246.6,-4259.599999999142,22,0.0,1.187097516122999e-19,-1.0,-1.0,12689,5740,6836,113,0.45642493638676845,-0.1784351145038168,-2244.0,-2251.4000000001133,26,0.0,1.0608270308335796e-10,-0.9999999998939173,-0.9999999999008224,0.0
R228,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",19232,8886,10250,96,0.4643603678929766,-0.16415133779264213,-3141.2000000000007,-3160.399999999718,17,0.0,1.0257297455069895e-14,-0.9999999999999898,-0.9999999999999915,9017,4089,4849,79,0.45748489594987696,-0.17652718729022152,-1577.8,-1586.6000000001193,19,0.0,9.664388931791738e-08,-0.9999999033561107,-0.9999999110824928,0.0
R229,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",18758,8678,9986,94,0.46495927989712815,-0.16307329618516933,-3043.6000000000004,-3062.7999999997573,17,0.0,2.7768402606782363e-14,-0.9999999999999722,-0.999999999999977,8905,4031,4797,77,0.4566153149071137,-0.1780924331671953,-1572.2,-1582.0000000001166,18,0.0,1.0266760188484702e-07,-0.9999998973323981,-0.999999906484954,0.0
R230,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",14122,6463,7596,63,0.45970552670886977,-0.17253005192403445,-2425.6,-2440.1999999999825,16,0.0,1.623144508347498e-11,-0.9999999999837685,-0.9999999999859362,6609,2978,3583,48,0.45389422344154856,-0.18299039780521262,-1200.6000000000001,-1203.800000000067,19,0.0,4.638385764457172e-06,-0.9999953616142355,-0.9999955006375355,0.0
R231,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.4, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",13748,6305,7381,62,0.4606897559549905,-0.1707584392810171,-2337.0,-2351.600000000037,16,0.0,3.999689472776614e-11,-0.9999999999600031,-0.9999999999653445,6526,2933,3547,46,0.45262345679012345,-0.18527777777777776,-1200.6,-1204.800000000065,19,0.0,4.653459244763972e-06,-0.9999953465407553,-0.9999955311556843,0.0
R232,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",19512,8940,10478,94,0.4603975692656298,-0.1712843753218663,-3326.0,-3344.999999999691,22,0.0,1.594872802748648e-15,-0.9999999999999984,-0.9999999999999987,9060,4064,4914,82,0.4526620628202272,-0.185208286923591,-1662.8,-1672.6000000001159,21,0.0,4.120488870049143e-08,-0.9999999587951113,-0.99999996248195,0.0
R233,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",19006,8713,10202,91,0.460639703938673,-0.17084853291038857,-3231.6,-3248.1999999997315,22,0.0,4.186697222725675e-15,-0.9999999999999958,-0.9999999999999964,8944,4004,4860,80,0.4517148014440433,-0.18691335740072204,-1656.8000000000002,-1667.0000000001132,21,0.0,4.395581233680438e-08,-0.9999999560441877,-0.9999999601291184,0.0
R234,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",13792,6261,7468,63,0.45604195498579647,-0.17912448102556633,-2459.2000000000003,-2474.9999999999764,16,0.0,1.174964627023503e-11,-0.9999999999882504,-0.9999999999899241,6460,2892,3512,56,0.45159275452841974,-0.1871330418488445,-1198.4,-1205.8000000000618,24,0.0,4.7715808538076435e-06,-0.9999952284191462,-0.9999955550619397,0.0
R235,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",13393,6085,7247,61,0.4564206420642064,-0.17844284428442844,-2379.0,-2394.800000000008,16,0.0,2.66436140989299e-11,-0.9999999999733564,-0.9999999999771518,6363,2842,3467,54,0.45046758598827075,-0.18915834522111272,-1193.4,-1201.8000000000595,24,0.0,5.035608117018451e-06,-0.999994964391883,-0.9999953560178076,0.0
R236,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",10192,4585,5567,40,0.451635145784082,-0.1870567375886525,-1899.0,-1908.8000000001334,18,0.0,3.6954560930535498e-09,-0.999999996304544,-0.9999999966339844,4820,2141,2644,35,0.4474399164054336,-0.19460815047021945,-931.2,-934.800000000034,17,0.0,7.386756149208304e-05,-0.9999261324385079,-0.999928566979433,0.0
R237,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.6, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",9877,4452,5386,39,0.4525310022362269,-0.18544419597479164,-1824.4,-1832.4000000001288,18,0.0,7.896725723060593e-09,-0.9999999921032743,-0.9999999926823396,4747,2101,2613,33,0.4456936784047518,-0.19775137887144675,-932.2,-936.8000000000325,17,0.0,7.334009116478839e-05,-0.9999266599088352,-0.9999297862946415,0.0
R238,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",9232,4159,5026,47,0.4528034839412085,-0.1849537289058247,-1698.8000000000002,-1713.600000000118,17,0.0,2.8499752646728086e-08,-0.9999999715002473,-0.9999999752953753,4080,1776,2264,40,0.4396039603960396,-0.20871287128712873,-843.2,-846.6000000000196,18,0.0,0.00018364774301219983,-0.9998163522569878,-0.9998222271488109,0.0
R239,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 0.0}",8912,4015,4851,46,0.45285359801488834,-0.18486352357320102,-1639.0,-1652.8000000001132,17,0.0,5.252492154477842e-08,-0.9999999474750785,-0.9999999540095788,4007,1738,2230,39,0.4380040322580645,-0.21159274193548389,-839.6,-843.0000000000181,18,0.0,0.0001909364127208712,-0.9998090635872792,-0.999815171643667,0.0
R240,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",6477,2905,3543,29,0.4505272952853598,-0.18905086848635236,-1219.0,-1237.400000000057,16,0.0,3.875611511862009e-06,-0.9999961243884882,-0.9999967640598004,2903,1260,1616,27,0.4381084840055633,-0.2114047287899861,-608.0,-607.9999999999991,19,0.0,0.0020264921586769535,-0.997973507841323,-0.997973507841323,0.0
R241,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 0.5}",6227,2793,3405,29,0.4506292352371733,-0.18886737657308808,-1170.6,-1189.0000000000543,16,0.0,6.354827796458835e-06,-0.9999936451722036,-0.9999946940392078,2842,1230,1586,26,0.4367897727272727,-0.2137784090909091,-602.0,-601.9999999999986,17,0.0,0.002157114143715043,-0.997842885856285,-0.997842885856285,0.0
R242,momentum,"{""atr_min"": 0.0004, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",4780,2134,2630,16,0.44794290512174645,-0.1937027707808564,-922.8000000000001,-940.40000000003,15,0.0,8.041504572810855e-05,-0.9999195849542719,-0.9999322959487844,2166,925,1226,15,0.4300325430032543,-0.22594142259414227,-486.0,-485.9999999999929,18,0.0,0.007075233511035281,-0.9929247664889648,-0.9929247664889648,0.0
R243,momentum,"{""atr_min"": 0.0008, ""body_min"": 0.8, ""ret3_min"": 0.0015, ""vol_z_min"": 1.0}",4581,2045,2520,16,0.447973713033954,-0.1936473165388828,-884.0000000000001,-900.8000000000274,15,0.0,0.00011953044869464156,-0.9998804695513054,-0.9998985583218745,2123,903,1206,14,0.42816500711237554,-0.22930298719772405,-483.6,-483.5999999999929,18,0.0,0.007259474424278526,-0.9927405255757215,-0.9927405255757215,0.0
