execution_price,delay_minutes,cost_bps_per_side_per_venue,volume_quantile_filter,active_bar_ratio,total_return,cagr,max_drawdown,sharpe,average_month,median_month,best_month,worst_month,positive_month_ratio,positive_week_ratio,best_week,worst_week,weeks
next_close,15,10,0.0,0.13522588522588522,-0.437139603483113,-0.9004282867287128,-0.4714664542142494,-4.5112567299106665,-0.17052213292327048,-0.12166549047664121,-0.10964011772907367,-0.2802607905640966,0.0,0.21428571428571427,0.05270420775691664,-0.12005631829031016,14
next_close,15,10,0.1,0.13522588522588522,-0.437139603483113,-0.9004282867287128,-0.4714664542142494,-4.5112567299106665,-0.17052213292327048,-0.12166549047664121,-0.10964011772907367,-0.2802607905640966,0.0,0.21428571428571427,0.05270420775691664,-0.12005631829031016,14
next_close,15,10,0.25,0.13522588522588522,-0.437139603483113,-0.9004282867287128,-0.4714664542142494,-4.5112567299106665,-0.17052213292327048,-0.12166549047664121,-0.10964011772907367,-0.2802607905640966,0.0,0.21428571428571427,0.05270420775691664,-0.12005631829031016,14
next_close,15,10,0.5,0.027167277167277168,-0.10392082648100165,-0.3562404961456679,-0.14957402449971458,-1.6864405149651178,-0.03483762890619776,-0.043866223147920436,0.025198505228654966,-0.0858451687993278,0.3333333333333333,0.21428571428571427,0.02499335032952632,-0.048186090463251396,14
next_close,15,20,0.0,0.13522588522588522,-0.8296873014797834,-0.9991790615657127,-0.8317382798308289,-13.619288861864094,-0.43981868658643664,-0.4236178552663139,-0.35144325997450854,-0.5443949445184875,0.0,0.07142857142857142,0.005238198185141929,-0.29006329741347736,14
next_close,15,20,0.1,0.13522588522588522,-0.8296873014797834,-0.9991790615657127,-0.8317382798308289,-13.619288861864094,-0.43981868658643664,-0.4236178552663139,-0.35144325997450854,-0.5443949445184875,0.0,0.07142857142857142,0.005238198185141929,-0.29006329741347736,14
next_close,15,20,0.25,0.13522588522588522,-0.8296873014797834,-0.9991790615657127,-0.8317382798308289,-13.619288861864094,-0.43981868658643664,-0.4236178552663139,-0.35144325997450854,-0.5443949445184875,0.0,0.07142857142857142,0.005238198185141929,-0.29006329741347736,14
next_close,15,20,0.5,0.027167277167277168,-0.2813421816108598,-0.7344808831442489,-0.29970793281014885,-5.096703538437143,-0.10283714318116792,-0.0997334991976303,-0.042366254678727566,-0.16641167566714588,0.0,0.0,0.0,-0.10014087423555074,14
next_close,15,50,0.0,0.13522588522588522,-0.9953493997878782,-0.9999999995658507,-0.9953493997878782,-31.63637092316146,-0.8244379352179095,-0.8379496800837685,-0.7502926292875183,-0.8850714962824422,0.0,0.0,-0.04127871493004498,-0.6281342301123656,14
next_close,15,50,0.1,0.13522588522588522,-0.9953493997878782,-0.9999999995658507,-0.9953493997878782,-31.63637092316146,-0.8244379352179095,-0.8379496800837685,-0.7502926292875183,-0.8850714962824422,0.0,0.0,-0.04127871493004498,-0.6281342301123656,14
next_close,15,50,0.25,0.13522588522588522,-0.9953493997878782,-0.9999999995658507,-0.9953493997878782,-31.63637092316146,-0.8244379352179095,-0.8379496800837685,-0.7502926292875183,-0.8850714962824422,0.0,0.0,-0.04127871493004498,-0.6281342301123656,14
next_close,15,50,0.5,0.027167277167277168,-0.6302648222156526,-0.981568471812798,-0.6302648222156526,-12.413865619369666,-0.2792834138902912,-0.2490482415884504,-0.22014121103784035,-0.3686607890445829,0.0,0.0,0.0,-0.240115894568399,14
next_close,30,5,0.0,0.12698412698412698,-0.2085570340360361,-0.6089182030358633,-0.29304249432188734,-1.9328881883085505,-0.06986251151120866,-0.054697610485746284,0.04032566604973575,-0.19521559009761547,0.3333333333333333,0.2857142857142857,0.044087355549176976,-0.09121249018765176,14
next_close,30,5,0.1,0.12698412698412698,-0.2085570340360361,-0.6089182030358633,-0.29304249432188734,-1.9328881883085505,-0.06986251151120866,-0.054697610485746284,0.04032566604973575,-0.19521559009761547,0.3333333333333333,0.2857142857142857,0.044087355549176976,-0.09121249018765176,14
next_close,30,5,0.25,0.12698412698412698,-0.2085570340360361,-0.6089182030358633,-0.29304249432188734,-1.9328881883085505,-0.06986251151120866,-0.054697610485746284,0.04032566604973575,-0.19521559009761547,0.3333333333333333,0.2857142857142857,0.044087355549176976,-0.09121249018765176,14
next_close,30,5,0.5,0.025793650793650792,-0.07385230617145422,-0.2650493021727881,-0.08637138439308012,-1.272281612321032,-0.02517320891882043,-0.03131773781390401,-0.00809079432822013,-0.03611109461433715,0.0,0.14285714285714285,0.0041614416996920145,-0.020735439708904346,14
next_close,30,10,0.0,0.12698412698412698,-0.5473419070796075,-0.9584759211660854,-0.5712163585830786,-6.96168219252373,-0.22623180667256326,-0.18489095947929068,-0.1381739122836334,-0.3556305482547657,0.0,0.07142857142857142,0.017259304532361908,-0.13904122750535886,14
next_close,30,10,0.1,0.12698412698412698,-0.5473419070796075,-0.9584759211660854,-0.5712163585830786,-6.96168219252373,-0.22623180667256326,-0.18489095947929068,-0.1381739122836334,-0.3556305482547657,0.0,0.07142857142857142,0.017259304532361908,-0.13904122750535886,14
next_close,30,10,0.25,0.12698412698412698,-0.5473419070796075,-0.9584759211660854,-0.5712163585830786,-6.96168219252373,-0.22623180667256326,-0.18489095947929068,-0.1381739122836334,-0.3556305482547657,0.0,0.07142857142857142,0.017259304532361908,-0.13904122750535886,14
next_close,30,10,0.5,0.025793650793650792,-0.16539315349214212,-0.5160090935236361,-0.17337901810250522,-3.1298275417904704,-0.058363099719153023,-0.06461085332436367,-0.037444860091456755,-0.07303358574163865,0.0,0.0,0.0,-0.03554199176892103,14
next_close,30,20,0.0,0.12698412698412698,-0.8521771716646122,-0.9995350200547324,-0.853531108650771,-16.100957968686405,-0.46343039299374356,-0.4088818264176415,-0.3942241018939917,-0.5871852506695975,0.0,0.0,-0.023468053403065126,-0.26773951544845376,14
next_close,30,20,0.1,0.12698412698412698,-0.8521771716646122,-0.9995350200547324,-0.853531108650771,-16.100957968686405,-0.46343039299374356,-0.4088818264176415,-0.3942241018939917,-0.5871852506695975,0.0,0.0,-0.023468053403065126,-0.26773951544845376,14
next_close,30,20,0.25,0.12698412698412698,-0.8521771716646122,-0.9995350200547324,-0.853531108650771,-16.100957968686405,-0.46343039299374356,-0.4088818264176415,-0.3942241018939917,-0.5871852506695975,0.0,0.0,-0.023468053403065126,-0.26773951544845376,14
next_close,30,20,0.5,0.025793650793650792,-0.32243742147562626,-0.7903718343962076,-0.32419578492800205,-6.622859042325444,-0.12136896110396751,-0.11918676976061682,-0.09365456116219784,-0.1512655523890879,0.0,0.0,0.0,-0.08083004849893094,14
next_close,30,50,0.0,0.12698412698412698,-0.994920991610472,-0.9999999993816273,-0.994920991610472,-33.23721038600443,-0.8181329516150048,-0.8101289840169192,-0.7522335859767796,-0.8920362848513155,0.0,0.0,-0.05822126547495765,-0.5799105333182293,14
next_close,30,50,0.1,0.12698412698412698,-0.994920991610472,-0.9999999993816273,-0.994920991610472,-33.23721038600443,-0.8181329516150048,-0.8101289840169192,-0.7522335859767796,-0.8920362848513155,0.0,0.0,-0.05822126547495765,-0.5799105333182293,14
next_close,30,50,0.25,0.12698412698412698,-0.994920991610472,-0.9999999993816273,-0.994920991610472,-33.23721038600443,-0.8181329516150048,-0.8101289840169192,-0.7522335859767796,-0.8920362848513155,0.0,0.0,-0.05822126547495765,-0.5799105333182293,14
next_close,30,50,0.5,0.025793650793650792,-0.6383754504644028,-0.983138504859616,-0.6383754504644028,-13.886247132191947,-0.2860640411739967,-0.2650751272339702,-0.2438948326332806,-0.34922216365473935,0.0,0.0,0.0,-0.21166704576976725,14
